reading_rank,selection_role,paper_id,queue_id,title,source_action,artifact_role,url,destination,source_authority,resolution_reason,broad_source_path,broad_source_format,method_source_path,method_source_format,method_source_sha256,method_source_bytes,method_source_origin,primary_url,full_text_url,doi,screened_credit
114,PRIMARY,P0388,RGF413251412D49E35,Self-Guided Curriculum Learning for Neural Machine Translation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0388.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0388.pdf,PDF,sources/P0388.pdf,PDF,5E86BE6C4770973D7B3FBD483570415A214BED37216D8DCFBE2EB56BE8A120E6,1359857,BROAD_SOURCE,https://doi.org/10.18653/v1/2021.iwslt-1.25,https://aclanthology.org/2021.iwslt-1.25.pdf,10.18653/v1/2021.iwslt-1.25,NOT_ASSESSED_AT_BROAD_LEVEL
115,PRIMARY,P0321,RG9202ADA415606F0D,Data Pruning in Generative Diffusion Models,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0321.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0321.pdf,PDF,sources/P0321.pdf,PDF,7D8F98F25AF0C30885FF8A1016FAE7795F758081A85B5E61800879AD6A3A3A72,20903694,BROAD_SOURCE,http://arxiv.org/abs/2411.12523,https://arxiv.org/pdf/2411.12523,10.48550/arxiv.2411.12523,NOT_ASSESSED_AT_BROAD_LEVEL
116,PRIMARY,P0356,AX5D5392D5D7F1038E,Data curation via joint example selection further accelerates multimodal learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0356.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0356.pdf,PDF,sources/P0356.pdf,PDF,8454D8C0109249B7F32FBA9AC349699C342FE16A779BC9CEAEDC607425C79361,1757071,BROAD_SOURCE,https://proceedings.neurips.cc/paper_files/paper/2024/hash/ff8d608f6dcebec401df78ca76617e95-Abstract-Datasets_and_Benchmarks_Track.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/ff8d608f6dcebec401df78ca76617e95-Paper-Datasets_and_Benchmarks_Track.pdf,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
117,PRIMARY,P0398,RG29D54F85D4B58951,Separating hard clean samples from noisy samples with samples’ learning risk for DNN when learning with noisy labels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0398.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0398.pdf,PDF,sources/P0398.pdf,PDF,664ABA92B70B7DC6D78E4B9ADF026AE6AA4592D526D708E9BA6F7D559815254B,1213339,BROAD_SOURCE,https://doi.org/10.1007/s40747-024-01360-z,https://link.springer.com/content/pdf/10.1007/s40747-024-01360-z.pdf,10.1007/s40747-024-01360-z,NOT_ASSESSED_AT_BROAD_LEVEL
118,PRIMARY,P0063,RG3A20C57631EB3E57,Refined Coreset Selection: Towards Minimal Coreset Size under Model Performance Constraints,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0063.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0063.pdf,PDF,sources/P0063.pdf,PDF,BE17B90963778CAD0BB37F61B9BA236DF6687022484EE2249C577D3FFEDB4F92,858165,BROAD_SOURCE,http://arxiv.org/abs/2311.08675,https://arxiv.org/pdf/2311.08675,10.48550/arxiv.2311.08675,NOT_ASSESSED_AT_BROAD_LEVEL
119,PRIMARY,P0458,RGDFBBBD91D34DDA12,Coordinated Replay Sample Selection for Continual Federated Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0458.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0458.pdf,PDF,sources/P0458.pdf,PDF,292006D598E852693010ED5339FB83EFBD389BAE0E066B6703DCC879DBB97DF0,995251,BROAD_SOURCE,https://doi.org/10.18653/v1/2023.emnlp-industry.32,https://aclanthology.org/2023.emnlp-industry.32.pdf,10.18653/v1/2023.emnlp-industry.32;10.48550/arxiv.2310.15054,NOT_ASSESSED_AT_BROAD_LEVEL
120,PRIMARY,P0138,RGB88CEB648A452ED6,Scheduled Dialog Policy Learning: An Automatic Curriculum Learning Framework for Task-oriented Dialog System,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0138.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0138.pdf,PDF,sources/P0138.pdf,PDF,3BC74055C6CF91A95FA41CAC624F3EEBF426B66CFC9895E1744D0C36F7E3C66A,7730588,BROAD_SOURCE,https://doi.org/10.18653/v1/2021.findings-acl.94,https://aclanthology.org/2021.findings-acl.94.pdf,10.18653/v1/2021.findings-acl.94,NOT_ASSESSED_AT_BROAD_LEVEL
121,PRIMARY,P0477,RGF4ADCF2344ACE039,Robust Learning for Text Classification with Multi-source Noise Simulation and Hard Example Mining,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0477.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0477.pdf,PDF,sources/P0477.pdf,PDF,3558C88855AD2540FEDD97BA384EA1DA42BA3A5B47760C84B9BC7F7B0F02EBD0,501540,BROAD_SOURCE,http://arxiv.org/abs/2107.07113,https://arxiv.org/pdf/2107.07113,10.48550/arxiv.2107.07113,NOT_ASSESSED_AT_BROAD_LEVEL
122,PRIMARY,P0158,RGF707A7ABC6C8A675,Luck Matters: Understanding Training Dynamics of Deep ReLU Networks,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0158.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0158.pdf,PDF,sources/P0158.pdf,PDF,518433E1A26CAF18F9D4A8EEEB30310C2523DBDE09D6ACF48C697A5B780482CE,7745562,BROAD_SOURCE,http://arxiv.org/abs/1905.13405,https://arxiv.org/pdf/1905.13405,10.48550/arxiv.1905.13405,NOT_ASSESSED_AT_BROAD_LEVEL
123,PRIMARY,P0188,RG1B00A6361F1E36CF,Label-Efficient Dataset Pruning via Semi-Supervised Pseudo-Labeling,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0188.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0188.pdf,PDF,sources/P0188.pdf,PDF,BFED18ECC26F3C02A51075ABE372BCDE2E556154ABDBDFACF63FD7ABD57615F0,1270206,BROAD_SOURCE,https://arxiv.org/abs/2605.23198,https://arxiv.org/pdf/2605.23198,10.48550/arxiv.2605.23198,NOT_ASSESSED_AT_BROAD_LEVEL
124,PRIMARY,P0320,RGF640CA8578B258F1,Self-Paced Learning for Neural Machine Translation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0320.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0320.pdf,PDF,sources/P0320.pdf,PDF,990DA7747896671BB266B489238F579FBEA486AF6963F50FEDC70ADABF8912C8,1363385,BROAD_SOURCE,https://doi.org/10.18653/v1/2020.emnlp-main.80,https://www.aclweb.org/anthology/2020.emnlp-main.80.pdf,10.18653/v1/2020.emnlp-main.80,NOT_ASSESSED_AT_BROAD_LEVEL
125,PRIMARY,P0464,RGF42CC730BDD8DD9B,Partitioned Gradient Matching-based Data Subset Selection for Compute-Efficient Robust ASR Training,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0464.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0464.pdf,PDF,sources/P0464.pdf,PDF,314D7A78B2256141654D7F2CE5E5481A14A24BFA358430B6D9D249271FD78C1B,523812,BROAD_SOURCE,http://dx.doi.org/10.18653/v1/2022.findings-emnlp.443,https://aclanthology.org/2022.findings-emnlp.443.pdf,10.18653/v1/2022.findings-emnlp.443;10.48550/arxiv.2210.16892,NOT_ASSESSED_AT_BROAD_LEVEL
126,PRIMARY,P0073,RG87A5FEFBCDD611DB,"Deep Batch Active Learning by Diverse, Uncertain Gradient Lower Bounds",REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0073.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0073.pdf,PDF,sources/P0073.pdf,PDF,D3901AA393ACB598BEED4A5432F52F080237E50AD443659A18E65B1B1F4CE176,4265486,BROAD_SOURCE,https://openreview.net/forum?id=ryghZJBKPS,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
127,PRIMARY,P0026,RG19827FEECA4BADC0,Airport Detection Using End-to-End Convolutional Neural Network with Hard Example Mining,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0026.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0026.pdf,PDF,sources/P0026.pdf,PDF,DDBC3E7CF4AFCD77BEAA5FFC299FCECFF7C8E77429AC21384109059F10E1621A,11428720,BROAD_SOURCE,https://doi.org/10.3390/rs9111198,https://www.mdpi.com/2072-4292/9/11/1198/pdf?version=1511425391,10.3390/rs9111198,NOT_ASSESSED_AT_BROAD_LEVEL
128,PRIMARY,P0194,RGD6744A33C84AA47F,AudioDER: A Deduplication-Enhanced Reasoning Dataset for Post-Training Large Audio-Language Models,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0194.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0194.pdf,PDF,sources/P0194.pdf,PDF,C232B0D436CA3C02FA62A64CBCBDDB699197C04140BBDE7BE51DDB1B6D612DA2,3624177,BROAD_SOURCE,https://arxiv.org/abs/2606.14591,https://arxiv.org/pdf/2606.14591,10.48550/arxiv.2606.14591,NOT_ASSESSED_AT_BROAD_LEVEL
129,PRIMARY,P0441,RG5156030DBF440F53,Neyman-Pearson multiclass classification under label noise via empirical likelihood,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0441.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0441.pdf,PDF,sources/P0441.pdf,PDF,32DA7FEA79A0EF19A1BF425CE397EA3BB933BA4706BC2AD1B5A8C8F05C60AECE,2903984,BROAD_SOURCE,https://arxiv.org/abs/2603.21623,https://arxiv.org/pdf/2603.21623,10.48550/arxiv.2603.21623,NOT_ASSESSED_AT_BROAD_LEVEL
130,PRIMARY,P0299,RG0F41BBB6BA80A765,FedDiv: Collaborative Noise Filtering for Federated Learning with Noisy Labels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0299.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0299.pdf,PDF,sources/P0299.pdf,PDF,41F2E0F99E009648B8ED0A153090D7ACC8AE3735EE4EEB532964E8096AEAB026,408753,BROAD_SOURCE,https://doi.org/10.1609/aaai.v38i4.28095,https://ojs.aaai.org/index.php/AAAI/article/download/28095/28195,10.1609/aaai.v38i4.28095,NOT_ASSESSED_AT_BROAD_LEVEL
131,PRIMARY,P0348,RG0926FDC65CAFBB83,Daunce: Data Attribution through Uncertainty Estimation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0348.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0348.pdf,PDF,sources/P0348.pdf,PDF,AD70D7703EA99729D06EC1FFCDA6427D1634C5309A485BBBEC817E019E7E9F50,3120584,BROAD_SOURCE,http://arxiv.org/abs/2505.23223,https://arxiv.org/pdf/2505.23223,10.48550/arxiv.2505.23223,NOT_ASSESSED_AT_BROAD_LEVEL
132,PRIMARY,P0170,RGF1B46C3EE91B3AF6,Non-splitting Neyman-Pearson Classifiers,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0170.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0170.pdf,PDF,sources/P0170.pdf,PDF,36040DD5BF55C1977E82E97F7E29C33E808FB54BC6991F36FBC4014D84BDA765,1924283,BROAD_SOURCE,http://repository.hkust.edu.hk/ir/Record/1783.1-144944,https://www.jmlr.org/papers/volume25/22-0795/22-0795.pdf,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
133,PRIMARY,P0498,RGA2C29BF07455BC6D,Extracting In-domain Training Corpora for Neural Machine Translation Using Data Selection Methods,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0498.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0498.pdf,PDF,sources/P0498.pdf,PDF,47378259B21F2DB9947844978A71FBFE2686D35D1D5EEAAA347BF36A4275F016,181759,BROAD_SOURCE,https://doi.org/10.18653/v1/w18-6323,https://www.aclweb.org/anthology/W18-6323.pdf,10.18653/v1/w18-6323,NOT_ASSESSED_AT_BROAD_LEVEL
134,PRIMARY,P0399,RG365E4B43FCF0F871,A Negative Result on Gradient Matching for Selective Backprop,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0399.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0399.pdf,PDF,sources/P0399.pdf,PDF,00C79DBC0D19D3E61A386A91311BFEF2CFA83640A71E042EED8BFE522372206C,897698,BROAD_SOURCE,http://arxiv.org/abs/2312.05021,https://arxiv.org/pdf/2312.05021,10.48550/arxiv.2312.05021,NOT_ASSESSED_AT_BROAD_LEVEL
135,PRIMARY,P0230,RG58273450C7E07FB2,TRAK: Attributing Model Behavior at Scale,REUSE_VERIFIED_METHOD_PDF,METHOD_SOURCE,https://proceedings.mlr.press/v202/park23c/park23c.pdf,sources/legacy_core/P016_TRAK_2023.pdf,PRIMARY_PUBLISHER,HASH_VALIDATED_METHOD_SOURCE_OVERRIDE,sources/P0230.html,HTML,sources/legacy_core/P016_TRAK_2023.pdf,PDF,9A3AA5C2B83511DDAC253B2368DAF808590E9C8714089A51BE5CF4BFE069B96E,8636031,VERIFIED_OVERRIDE,https://proceedings.mlr.press/v202/park23c.html,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
136,PRIMARY,P0445,RGE0493257044E0DAC,An Empirical Study of Automated Mislabel Detection in Real World Vision Datasets,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0445.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0445.pdf,PDF,sources/P0445.pdf,PDF,681694037BC4CF706D96BAFCAEF1667072208174B7CA9020321066D6DDE8C4C9,1073606,BROAD_SOURCE,http://arxiv.org/abs/2312.02200,https://arxiv.org/pdf/2312.02200,10.48550/arxiv.2312.02200,NOT_ASSESSED_AT_BROAD_LEVEL
137,PRIMARY,P0198,RG5E359FEAABA234FA,Witches' Brew: Industrial Scale Data Poisoning via Gradient Matching,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0198.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0198.pdf,PDF,sources/P0198.pdf,PDF,C6AD98659F5DF58B106FA391ED9E0ABE57448627AF80131A353E193860EEC625,4896609,BROAD_SOURCE,http://arxiv.org/abs/2009.02276,https://arxiv.org/pdf/2009.02276,10.48550/arxiv.2009.02276,NOT_ASSESSED_AT_BROAD_LEVEL
138,PRIMARY,P0372,RG0124A17CB6368968,Less is More: Data Pruning for Faster Adversarial Training,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0372.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0372.pdf,PDF,sources/P0372.pdf,PDF,715AEB4C1D1F011C51C2EE5871E4BD16ED7A0BEE92FEE4AA6D1C638CD7530006,896625,BROAD_SOURCE,http://arxiv.org/abs/2302.12366,https://arxiv.org/pdf/2302.12366,10.48550/arxiv.2302.12366,NOT_ASSESSED_AT_BROAD_LEVEL
139,PRIMARY,P0416,RGE5D522CCAF8B579E,Intriguing Properties of Data Attribution on Diffusion Models,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0416.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0416.pdf,PDF,sources/P0416.pdf,PDF,388C07952BEF07693534EAB0343B4C2CD9693783CD052F20F0247FEC22BE8B3F,16638614,BROAD_SOURCE,http://arxiv.org/abs/2311.00500,https://arxiv.org/pdf/2311.00500,10.48550/arxiv.2311.00500,NOT_ASSESSED_AT_BROAD_LEVEL
140,PRIMARY,P0444,RGC4A44E0A1148CFB4,Transfer Learning With Intelligent Training Data Selection for Prediction of Alzheimer’s Disease,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0444.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0444.pdf,PDF,sources/P0444.pdf,PDF,C5481C40F8CC7E734F0E00908C89326B1A5A7DC936DF02B51F0A97335F27F896,10786812,BROAD_SOURCE,https://doi.org/10.1109/access.2019.2920448,https://ieeexplore.ieee.org/ielx7/6287639/8600701/08727911.pdf,10.1109/access.2019.2920448;10.32920/22734281;10.48550/arxiv.1906.01160,NOT_ASSESSED_AT_BROAD_LEVEL
141,PRIMARY,P0297,RG7BE3267C80F9E0C0,Open set label noise learning with robust sample selection and margin-guided module,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0297.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0297.pdf,PDF,sources/P0297.pdf,PDF,22B33ECB5F0B1E049E7759A8AFAD91F7ED8709FA662C18C8C4E493E8393954FA,3388946,BROAD_SOURCE,http://arxiv.org/abs/2501.04269,https://arxiv.org/pdf/2501.04269,10.48550/arxiv.2501.04269,NOT_ASSESSED_AT_BROAD_LEVEL
142,PRIMARY,P0066,RG6C82C52AB6B24B6F,Neyman-Pearson and equal opportunity: when efficiency meets fairness in classification,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0066.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0066.pdf,PDF,sources/P0066.pdf,PDF,086F488C207D423BA562E5E2482D9066A764E02F64062C179CF814A5C96E52DA,1045365,BROAD_SOURCE,https://arxiv.org/abs/2310.01009,https://arxiv.org/pdf/2310.01009,10.48550/arxiv.2310.01009,NOT_ASSESSED_AT_BROAD_LEVEL
143,PRIMARY,P0395,RGA0869E4BB40C0D4B,Distill Gold from Massive Ores: Bi-level Data Pruning towards Efficient Dataset Distillation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0395.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0395.pdf,PDF,sources/P0395.pdf,PDF,7BF5C13158C517D190C460F1B6DC51F130A3D0E6D98ED91D418B8BB94293EAE1,1790624,BROAD_SOURCE,http://arxiv.org/abs/2305.18381,https://arxiv.org/pdf/2305.18381,10.48550/arxiv.2305.18381,NOT_ASSESSED_AT_BROAD_LEVEL
144,PRIMARY,P0004,RG015FC4345AA73EEF,Training Region-Based Object Detectors with Online Hard Example Mining,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0004.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0004.pdf,PDF,sources/P0004.pdf,PDF,50C03A67FDE277B2E4E0797224C2D9AEC77F0939CC9CFBB2EA24509317A4E9E6,917701,BROAD_SOURCE,https://openaccess.thecvf.com/content_cvpr_2016/html/Shrivastava_Training_Region-Based_Object_CVPR_2016_paper.html,https://www.cv-foundation.org/openaccess/content_cvpr_2016/papers/Shrivastava_Training_Region-Based_Object_CVPR_2016_paper.pdf,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
145,PRIMARY,P0159,RG059D396208B88E50,Language Model-Driven Data Pruning Enables Efficient Active Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0159.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0159.pdf,PDF,sources/P0159.pdf,PDF,6F65F070C9ACBA518D19D9801AE06DD034FEC425BA67EA3049AF252AF8FF2D0B,1001424,BROAD_SOURCE,http://arxiv.org/abs/2410.04275,https://arxiv.org/pdf/2410.04275,10.48550/arxiv.2410.04275,NOT_ASSESSED_AT_BROAD_LEVEL
146,PRIMARY,P0102,RGF3A1AD28D0CCDCCE,Data Pruning by Information Maximization,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0102.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0102.pdf,PDF,sources/P0102.pdf,PDF,BCFF3526B1DEB88B5DB1C7DE35759989D273D313C4853C55E87140BD55584C7D,2387762,BROAD_SOURCE,https://arxiv.org/abs/2506.01701,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
147,PRIMARY,P0293,RGF7DADDC419CAC4B3,Selectivity Drives Efficiency: Dataset Pruning for Visual Place Recognition,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0293.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0293.pdf,PDF,sources/P0293.pdf,PDF,1D3A39CC5DEC4802A78DA0696DE255908A202C53B6875F97E5E156B549B2382F,3119361,BROAD_SOURCE,https://arxiv.org/abs/2607.14897,https://arxiv.org/pdf/2607.14897,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
148,PRIMARY,P0196,RGAD81DA55921F8FC7,Uncertainty-Aware Learning against Label Noise on Imbalanced Datasets,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0196.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0196.pdf,PDF,sources/P0196.pdf,PDF,8C806032ABFBAC331A43ED9A54DAC4ED86199B048932B9022645A0820C2484B2,1696519,BROAD_SOURCE,https://doi.org/10.1609/aaai.v36i6.20654,https://ojs.aaai.org/index.php/AAAI/article/download/20654/20413,10.1609/aaai.v36i6.20654,NOT_ASSESSED_AT_BROAD_LEVEL
149,PRIMARY,P0412,RG8979E3BD1560FA0E,The impact of training data selection on the software defect prediction performance and data complexity,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0412.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0412.pdf,PDF,sources/P0412.pdf,PDF,015C51B0E1EFEFF84EF5A3619749B7ED09466B77F07980703F4DCFB138B1C3CC,1399352,BROAD_SOURCE,https://doi.org/10.11591/eei.v11i5.3698,https://beei.org/index.php/EEI/article/download/3698/2959,10.11591/eei.v11i5.3698,NOT_ASSESSED_AT_BROAD_LEVEL
