monitor_rank,monitor_group,monitor_group_rank,sample_id,y_true,oof_fold,dynamic_bucket,oof_mean_p_defect,oof_correct_rate,oof_std_p_defect,group_population_size,sampling_rule
464,NORMAL_REPLAY_REMAINDER_STRATIFIED,164,Det/images/normal_train/00171706.png,0,2,learnable_hard,0.7660423022,0.09,0.1646099127,9274,equal-rank strata over the remaining frozen Treatment pool
465,NORMAL_REPLAY_REMAINDER_STRATIFIED,165,Det/images/normal_train/00167367.png,0,4,learnable_hard,0.0761653898,0.995,0.0841369199,9274,equal-rank strata over the remaining frozen Treatment pool
466,NORMAL_REPLAY_REMAINDER_STRATIFIED,166,Det/images/normal_train/00772408.png,0,1,learnable_hard,0.067060267,0.99,0.0919626439,9274,equal-rank strata over the remaining frozen Treatment pool
467,NORMAL_REPLAY_REMAINDER_STRATIFIED,167,Det/images/normal_train/00545786.png,0,7,learnable_hard,0.0679975925,0.99,0.1013421118,9274,equal-rank strata over the remaining frozen Treatment pool
468,NORMAL_REPLAY_REMAINDER_STRATIFIED,168,Det/images/normal_train/00974684.png,0,5,learnable_hard,0.071206108,0.98,0.1072607525,9274,equal-rank strata over the remaining frozen Treatment pool
469,NORMAL_REPLAY_REMAINDER_STRATIFIED,169,Det/images/normal_train/00234182.png,0,6,learnable_hard,0.2218222973,0.995,0.1239483533,9274,equal-rank strata over the remaining frozen Treatment pool
470,NORMAL_REPLAY_REMAINDER_STRATIFIED,170,Det/images/normal_train/01276449.png,0,1,learnable_hard,0.0662300662,0.995,0.0789153224,9274,equal-rank strata over the remaining frozen Treatment pool
471,NORMAL_REPLAY_REMAINDER_STRATIFIED,171,Det/images/normal_train/01106084.png,0,0,learnable_hard,0.1075245013,0.985,0.1065275311,9274,equal-rank strata over the remaining frozen Treatment pool
472,NORMAL_REPLAY_REMAINDER_STRATIFIED,172,Det/images/normal_train/01142465.png,0,7,learnable_hard,0.1714098812,0.995,0.1156427061,9274,equal-rank strata over the remaining frozen Treatment pool
473,NORMAL_REPLAY_REMAINDER_STRATIFIED,173,Det/images/normal_train/01238791.png,0,4,learnable_hard,0.2576303961,0.965,0.1241770338,9274,equal-rank strata over the remaining frozen Treatment pool
474,NORMAL_REPLAY_REMAINDER_STRATIFIED,174,Det/images/normal_train/01193256.png,0,1,learnable_hard,0.0538945262,0.975,0.1087668969,9274,equal-rank strata over the remaining frozen Treatment pool
475,NORMAL_REPLAY_REMAINDER_STRATIFIED,175,Det/images/normal_train/01277477.png,0,7,learnable_hard,0.0745330979,0.995,0.0812501992,9274,equal-rank strata over the remaining frozen Treatment pool
476,NORMAL_REPLAY_REMAINDER_STRATIFIED,176,Det/images/normal_train/00477451.png,0,0,learnable_hard,0.0748347358,0.975,0.1193456483,9274,equal-rank strata over the remaining frozen Treatment pool
477,NORMAL_REPLAY_REMAINDER_STRATIFIED,177,Det/images/normal_train/01130454.png,0,0,learnable_hard,0.0944825074,0.995,0.0820673343,9274,equal-rank strata over the remaining frozen Treatment pool
478,NORMAL_REPLAY_REMAINDER_STRATIFIED,178,Det/images/normal_train/00585079.png,0,5,learnable_hard,0.1704582485,0.995,0.1013592298,9274,equal-rank strata over the remaining frozen Treatment pool
479,NORMAL_REPLAY_REMAINDER_STRATIFIED,179,Det/images/normal_train/00239585.png,0,9,learnable_hard,0.0594226542,0.995,0.0749580638,9274,equal-rank strata over the remaining frozen Treatment pool
480,NORMAL_REPLAY_REMAINDER_STRATIFIED,180,Det/images/normal_train/01004372.png,0,7,learnable_hard,0.1033656324,0.985,0.0876169043,9274,equal-rank strata over the remaining frozen Treatment pool
481,NORMAL_REPLAY_REMAINDER_STRATIFIED,181,Det/images/normal_train/00732999.png,0,4,learnable_hard,0.061655535,0.985,0.1085769444,9274,equal-rank strata over the remaining frozen Treatment pool
482,NORMAL_REPLAY_REMAINDER_STRATIFIED,182,Det/images/normal_train/00823965.png,0,2,learnable_hard,0.0580210363,0.99,0.0960066913,9274,equal-rank strata over the remaining frozen Treatment pool
483,NORMAL_REPLAY_REMAINDER_STRATIFIED,183,Det/images/normal_train/01279149.png,0,6,learnable_hard,0.0495601542,0.99,0.0784871611,9274,equal-rank strata over the remaining frozen Treatment pool
484,NORMAL_REPLAY_REMAINDER_STRATIFIED,184,Det/images/normal_train/00272623.png,0,0,learnable_hard,0.3463714698,0.99,0.0904624726,9274,equal-rank strata over the remaining frozen Treatment pool
485,NORMAL_REPLAY_REMAINDER_STRATIFIED,185,Det/images/normal_train/00635434.png,0,9,learnable_hard,0.0627877859,0.96,0.1309326341,9274,equal-rank strata over the remaining frozen Treatment pool
486,NORMAL_REPLAY_REMAINDER_STRATIFIED,186,Det/images/normal_train/01062668.png,0,8,learnable_hard,0.0969425495,0.995,0.0688100887,9274,equal-rank strata over the remaining frozen Treatment pool
487,NORMAL_REPLAY_REMAINDER_STRATIFIED,187,Det/images/normal_train/00886514.png,0,9,learnable_hard,0.1126983623,0.995,0.0752570762,9274,equal-rank strata over the remaining frozen Treatment pool
488,NORMAL_REPLAY_REMAINDER_STRATIFIED,188,Det/images/normal_train/00254696.png,0,3,learnable_hard,0.2497565216,0.93,0.1626361581,9274,equal-rank strata over the remaining frozen Treatment pool
489,NORMAL_REPLAY_REMAINDER_STRATIFIED,189,Det/images/normal_train/00368913.png,0,2,learnable_hard,0.1140884193,0.995,0.0769137068,9274,equal-rank strata over the remaining frozen Treatment pool
490,NORMAL_REPLAY_REMAINDER_STRATIFIED,190,Det/images/normal_train/01057870.png,0,6,learnable_hard,0.0593816312,0.99,0.0795839676,9274,equal-rank strata over the remaining frozen Treatment pool
491,NORMAL_REPLAY_REMAINDER_STRATIFIED,191,Det/images/normal_train/00898638.png,0,9,learnable_hard,0.0727773882,0.995,0.0751460676,9274,equal-rank strata over the remaining frozen Treatment pool
492,NORMAL_REPLAY_REMAINDER_STRATIFIED,192,Det/images/normal_train/01169567.png,0,8,learnable_hard,0.0879297149,0.995,0.067638031,9274,equal-rank strata over the remaining frozen Treatment pool
493,NORMAL_REPLAY_REMAINDER_STRATIFIED,193,Det/images/normal_train/00532575.png,0,7,learnable_hard,0.5961533776,0.135,0.1465565235,9274,equal-rank strata over the remaining frozen Treatment pool
494,NORMAL_REPLAY_REMAINDER_STRATIFIED,194,Det/images/normal_train/00619136.png,0,4,learnable_hard,0.0526860951,0.99,0.0736876131,9274,equal-rank strata over the remaining frozen Treatment pool
495,NORMAL_REPLAY_REMAINDER_STRATIFIED,195,Det/images/normal_train/00764884.png,0,8,learnable_hard,0.0510878911,0.985,0.1059586548,9274,equal-rank strata over the remaining frozen Treatment pool
496,NORMAL_REPLAY_REMAINDER_STRATIFIED,196,Det/images/normal_train/00558558.png,0,6,learnable_hard,0.0543435946,0.99,0.0905889652,9274,equal-rank strata over the remaining frozen Treatment pool
497,NORMAL_REPLAY_REMAINDER_STRATIFIED,197,Det/images/normal_train/01211387.png,0,4,learnable_hard,0.1053954578,0.995,0.0719455711,9274,equal-rank strata over the remaining frozen Treatment pool
498,NORMAL_REPLAY_REMAINDER_STRATIFIED,198,Det/images/normal_train/00753326.png,0,1,learnable_hard,0.065059839,0.995,0.0679419216,9274,equal-rank strata over the remaining frozen Treatment pool
499,NORMAL_REPLAY_REMAINDER_STRATIFIED,199,Det/images/normal_train/00941243.png,0,0,learnable_hard,0.0738816896,0.995,0.0798834347,9274,equal-rank strata over the remaining frozen Treatment pool
500,NORMAL_REPLAY_REMAINDER_STRATIFIED,200,Det/images/normal_train/00868601.png,0,9,learnable_hard,0.0545360876,0.99,0.0970987313,9274,equal-rank strata over the remaining frozen Treatment pool
501,NORMAL_REPLAY_REMAINDER_STRATIFIED,201,Det/images/normal_train/01140820.png,0,0,learnable_hard,0.1159442999,0.985,0.1093710281,9274,equal-rank strata over the remaining frozen Treatment pool
502,NORMAL_REPLAY_REMAINDER_STRATIFIED,202,Det/images/normal_train/00984959.png,0,2,learnable_hard,0.0742831347,0.985,0.1025697954,9274,equal-rank strata over the remaining frozen Treatment pool
503,NORMAL_REPLAY_REMAINDER_STRATIFIED,203,Det/images/normal_train/00928660.png,0,3,learnable_hard,0.0580164127,0.995,0.0739765121,9274,equal-rank strata over the remaining frozen Treatment pool
504,NORMAL_REPLAY_REMAINDER_STRATIFIED,204,Det/images/normal_train/01027178.png,0,8,learnable_hard,0.0926070427,0.975,0.1092294902,9274,equal-rank strata over the remaining frozen Treatment pool
505,NORMAL_REPLAY_REMAINDER_STRATIFIED,205,Det/images/normal_train/01076282.png,0,6,learnable_hard,0.1176477314,0.995,0.0691610437,9274,equal-rank strata over the remaining frozen Treatment pool
506,NORMAL_REPLAY_REMAINDER_STRATIFIED,206,Det/images/normal_train/00806232.png,0,8,learnable_hard,0.0507208202,0.995,0.0614371159,9274,equal-rank strata over the remaining frozen Treatment pool
507,NORMAL_REPLAY_REMAINDER_STRATIFIED,207,Det/images/normal_train/00557960.png,0,1,learnable_hard,0.0347034293,0.98,0.127378649,9274,equal-rank strata over the remaining frozen Treatment pool
508,NORMAL_REPLAY_REMAINDER_STRATIFIED,208,Det/images/normal_train/00217934.png,0,7,learnable_hard,0.0727552265,0.995,0.0565745561,9274,equal-rank strata over the remaining frozen Treatment pool
509,NORMAL_REPLAY_REMAINDER_STRATIFIED,209,Det/images/normal_train/01113379.png,0,7,learnable_hard,0.1640125091,0.995,0.0865960235,9274,equal-rank strata over the remaining frozen Treatment pool
510,NORMAL_REPLAY_REMAINDER_STRATIFIED,210,Det/images/normal_train/01084316.png,0,1,learnable_hard,0.0569364271,0.995,0.0674191805,9274,equal-rank strata over the remaining frozen Treatment pool
511,NORMAL_REPLAY_REMAINDER_STRATIFIED,211,Det/images/normal_train/01014235.png,0,4,learnable_hard,0.0803653397,0.995,0.0679169123,9274,equal-rank strata over the remaining frozen Treatment pool
512,NORMAL_REPLAY_REMAINDER_STRATIFIED,212,Det/images/normal_train/01092284.png,0,3,learnable_hard,0.1622198495,0.995,0.0830624327,9274,equal-rank strata over the remaining frozen Treatment pool
513,NORMAL_REPLAY_REMAINDER_STRATIFIED,213,Det/images/normal_train/00153771.png,0,0,learnable_hard,0.0871507814,0.98,0.1165208959,9274,equal-rank strata over the remaining frozen Treatment pool
514,NORMAL_REPLAY_REMAINDER_STRATIFIED,214,Det/images/normal_train/00323120.png,0,6,learnable_hard,0.0482364181,0.995,0.0756503122,9274,equal-rank strata over the remaining frozen Treatment pool
515,NORMAL_REPLAY_REMAINDER_STRATIFIED,215,Det/images/normal_train/00651813.png,0,2,learnable_hard,0.1001705505,0.985,0.1069576355,9274,equal-rank strata over the remaining frozen Treatment pool
516,NORMAL_REPLAY_REMAINDER_STRATIFIED,216,Det/images/normal_train/00595451.png,0,1,learnable_hard,0.1237337946,0.985,0.1034432084,9274,equal-rank strata over the remaining frozen Treatment pool
517,NORMAL_REPLAY_REMAINDER_STRATIFIED,217,Det/images/normal_train/00576357.png,0,4,learnable_hard,0.0369326941,0.995,0.0734740536,9274,equal-rank strata over the remaining frozen Treatment pool
518,NORMAL_REPLAY_REMAINDER_STRATIFIED,218,Det/images/normal_train/00603324.png,0,9,learnable_hard,0.0657567358,0.995,0.075018166,9274,equal-rank strata over the remaining frozen Treatment pool
519,NORMAL_REPLAY_REMAINDER_STRATIFIED,219,Det/images/normal_train/00249780.png,0,9,learnable_hard,0.0520545407,0.995,0.0758220031,9274,equal-rank strata over the remaining frozen Treatment pool
520,NORMAL_REPLAY_REMAINDER_STRATIFIED,220,Det/images/normal_train/00778313.png,0,2,learnable_hard,0.0658842214,0.985,0.1023910008,9274,equal-rank strata over the remaining frozen Treatment pool
521,NORMAL_REPLAY_REMAINDER_STRATIFIED,221,Det/images/normal_train/00506923.png,0,9,learnable_hard,0.0367384119,0.98,0.0857149149,9274,equal-rank strata over the remaining frozen Treatment pool
522,NORMAL_REPLAY_REMAINDER_STRATIFIED,222,Det/images/normal_train/00225392.png,0,1,learnable_hard,0.0414551698,0.995,0.0586041591,9274,equal-rank strata over the remaining frozen Treatment pool
523,NORMAL_REPLAY_REMAINDER_STRATIFIED,223,Det/images/normal_train/00497713.png,0,1,learnable_hard,0.0348398994,0.995,0.0674112461,9274,equal-rank strata over the remaining frozen Treatment pool
524,NORMAL_REPLAY_REMAINDER_STRATIFIED,224,Det/images/normal_train/00797291.png,0,6,learnable_hard,0.0616125143,0.995,0.0647413486,9274,equal-rank strata over the remaining frozen Treatment pool
525,NORMAL_REPLAY_REMAINDER_STRATIFIED,225,Det/images/normal_train/00595594.png,0,1,learnable_hard,0.0459391418,0.985,0.0868384388,9274,equal-rank strata over the remaining frozen Treatment pool
526,NORMAL_REPLAY_REMAINDER_STRATIFIED,226,Det/images/normal_train/00322919.png,0,5,learnable_hard,0.0357869021,0.98,0.1143464303,9274,equal-rank strata over the remaining frozen Treatment pool
527,NORMAL_REPLAY_REMAINDER_STRATIFIED,227,Det/images/normal_train/00200268.png,0,2,learnable_hard,0.0561395836,0.995,0.0752653984,9274,equal-rank strata over the remaining frozen Treatment pool
528,NORMAL_REPLAY_REMAINDER_STRATIFIED,228,Det/images/normal_train/00806213.png,0,8,learnable_hard,0.0302195592,0.99,0.0619825535,9274,equal-rank strata over the remaining frozen Treatment pool
529,NORMAL_REPLAY_REMAINDER_STRATIFIED,229,Det/images/normal_train/00360269.png,0,8,learnable_hard,0.049606956,0.995,0.0651399151,9274,equal-rank strata over the remaining frozen Treatment pool
530,NORMAL_REPLAY_REMAINDER_STRATIFIED,230,Det/images/normal_train/01005164.png,0,9,learnable_hard,0.1035365841,0.99,0.093481481,9274,equal-rank strata over the remaining frozen Treatment pool
531,NORMAL_REPLAY_REMAINDER_STRATIFIED,231,Det/images/normal_train/00943006.png,0,9,learnable_hard,0.1803401931,0.99,0.1048337257,9274,equal-rank strata over the remaining frozen Treatment pool
532,NORMAL_REPLAY_REMAINDER_STRATIFIED,232,Det/images/normal_train/00901664.png,0,6,learnable_hard,0.1062581026,0.995,0.0687168001,9274,equal-rank strata over the remaining frozen Treatment pool
533,NORMAL_REPLAY_REMAINDER_STRATIFIED,233,Det/images/normal_train/00622519.png,0,2,learnable_hard,0.8805236048,0.02,0.1156494858,9274,equal-rank strata over the remaining frozen Treatment pool
534,NORMAL_REPLAY_REMAINDER_STRATIFIED,234,Det/images/normal_train/01211102.png,0,4,learnable_hard,0.1316886469,0.99,0.0737565326,9274,equal-rank strata over the remaining frozen Treatment pool
535,NORMAL_REPLAY_REMAINDER_STRATIFIED,235,Det/images/normal_train/00860550.png,0,3,learnable_hard,0.1047464596,0.995,0.0754757596,9274,equal-rank strata over the remaining frozen Treatment pool
536,NORMAL_REPLAY_REMAINDER_STRATIFIED,236,Det/images/normal_train/00292998.png,0,0,learnable_hard,0.0305077323,0.985,0.0966725138,9274,equal-rank strata over the remaining frozen Treatment pool
537,NORMAL_REPLAY_REMAINDER_STRATIFIED,237,Det/images/normal_train/01244359.png,0,4,learnable_hard,0.1183014766,0.995,0.0875279305,9274,equal-rank strata over the remaining frozen Treatment pool
538,NORMAL_REPLAY_REMAINDER_STRATIFIED,238,Det/images/normal_train/00237835.png,0,6,learnable_hard,0.0514731939,0.995,0.0538633128,9274,equal-rank strata over the remaining frozen Treatment pool
539,NORMAL_REPLAY_REMAINDER_STRATIFIED,239,Det/images/normal_train/00625076.png,0,8,learnable_hard,0.0520799048,0.98,0.089561584,9274,equal-rank strata over the remaining frozen Treatment pool
540,NORMAL_REPLAY_REMAINDER_STRATIFIED,240,Det/images/normal_train/00463186.png,0,9,learnable_hard,0.0318560376,0.995,0.0672802628,9274,equal-rank strata over the remaining frozen Treatment pool
541,NORMAL_REPLAY_REMAINDER_STRATIFIED,241,Det/images/normal_train/00282598.png,0,4,learnable_hard,0.0302891436,0.995,0.0521126488,9274,equal-rank strata over the remaining frozen Treatment pool
542,NORMAL_REPLAY_REMAINDER_STRATIFIED,242,Det/images/normal_train/01264898.png,0,8,learnable_hard,0.0909253153,0.995,0.0662465772,9274,equal-rank strata over the remaining frozen Treatment pool
543,NORMAL_REPLAY_REMAINDER_STRATIFIED,243,Det/images/normal_train/00583736.png,0,3,learnable_hard,0.0370315783,0.995,0.0718360862,9274,equal-rank strata over the remaining frozen Treatment pool
544,NORMAL_REPLAY_REMAINDER_STRATIFIED,244,Det/images/normal_train/00596733.png,0,2,learnable_hard,0.0363370765,0.995,0.0677694034,9274,equal-rank strata over the remaining frozen Treatment pool
545,NORMAL_REPLAY_REMAINDER_STRATIFIED,245,Det/images/normal_train/01221800.png,0,2,learnable_hard,0.3712922196,0.735,0.1669073948,9274,equal-rank strata over the remaining frozen Treatment pool
546,NORMAL_REPLAY_REMAINDER_STRATIFIED,246,Det/images/normal_train/00605766.png,0,1,learnable_hard,0.0384357413,0.995,0.0524020912,9274,equal-rank strata over the remaining frozen Treatment pool
547,NORMAL_REPLAY_REMAINDER_STRATIFIED,247,Det/images/normal_train/01268481.png,0,5,learnable_hard,0.2641026364,0.965,0.1144873289,9274,equal-rank strata over the remaining frozen Treatment pool
548,NORMAL_REPLAY_REMAINDER_STRATIFIED,248,Det/images/normal_train/00372293.png,0,5,learnable_hard,0.0320653384,0.995,0.0587764679,9274,equal-rank strata over the remaining frozen Treatment pool
549,NORMAL_REPLAY_REMAINDER_STRATIFIED,249,Det/images/normal_train/00412348.png,0,6,learnable_hard,0.035303183,0.99,0.0786942479,9274,equal-rank strata over the remaining frozen Treatment pool
550,NORMAL_REPLAY_REMAINDER_STRATIFIED,250,Det/images/normal_train/00552005.png,0,7,learnable_hard,0.0739526205,0.99,0.077530489,9274,equal-rank strata over the remaining frozen Treatment pool
551,NORMAL_REPLAY_REMAINDER_STRATIFIED,251,Det/images/normal_train/00894304.png,0,5,learnable_hard,0.0308918595,0.995,0.0625963817,9274,equal-rank strata over the remaining frozen Treatment pool
552,NORMAL_REPLAY_REMAINDER_STRATIFIED,252,Det/images/normal_train/00736582.png,0,7,learnable_hard,0.0220939241,0.995,0.0687172009,9274,equal-rank strata over the remaining frozen Treatment pool
553,NORMAL_REPLAY_REMAINDER_STRATIFIED,253,Det/images/normal_train/00757968.png,0,5,learnable_hard,0.0267004091,0.99,0.0743179737,9274,equal-rank strata over the remaining frozen Treatment pool
554,NORMAL_REPLAY_REMAINDER_STRATIFIED,254,Det/images/normal_train/00913473.png,0,7,learnable_hard,0.0307098957,0.995,0.0611463752,9274,equal-rank strata over the remaining frozen Treatment pool
555,NORMAL_REPLAY_REMAINDER_STRATIFIED,255,Det/images/normal_train/00620197.png,0,6,learnable_hard,0.0319923401,0.99,0.06991972,9274,equal-rank strata over the remaining frozen Treatment pool
556,NORMAL_REPLAY_REMAINDER_STRATIFIED,256,Det/images/normal_train/00825722.png,0,2,learnable_hard,0.0252270396,0.995,0.0656706983,9274,equal-rank strata over the remaining frozen Treatment pool
557,NORMAL_REPLAY_REMAINDER_STRATIFIED,257,Det/images/normal_train/00738312.png,0,2,learnable_hard,0.3256918344,0.89,0.1241295316,9274,equal-rank strata over the remaining frozen Treatment pool
