paper_id,queue_id,canonical_work_id,quota_rq,secondary_rqs,directness,relevance_class,relation,selection_phase,tie_break_key,original_source_path,source_sha256,source_bytes,merged_queue_ids
P0181,RGF3B1B6A2663F483C,CWFDE25B66BF88D724B447,RQ6,RQ5;RQ7,D4_TRANSFER_ANALOG,TRANSFER_COMPONENT,MIXED,GLOBAL_FILL,529427B3CFFC8B87BED901663D8D2133BE5B90DFDE867D62EB3894CDA7062221,sources/broad_screen/batch_014_corrections_v1/RGF3B1B6A2663F483C.pdf,783932036E91DD0F6ED64987CE8B946B0686712AD76743664DDC33B6E984BFCD,1474861,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0182,RGEB6999CC457C81BD,CWD8C730CC7690733C6FB8,RQ4,RQ5;RQ6;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,52C2E1B4ABD1234E031C67170EAEEEE11A3ECA3D6C7E7F90B2532236B2B02145,sources/broad_screen/batch_007/RGEB6999CC457C81BD.pdf,DDEEBA48276D027A0726894BD2F75A528213C24A0BB124D82F46B8265E43829A,461892,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0183,RG5CAB3BEAC8A380BD,CW692FF61AC6AD7D03D189,RQ5,RQ6,D4_TRANSFER_ANALOG,TRANSFER_COMPONENT,MIXED,GLOBAL_FILL,52E053069337EC015200C43168B0CFEC08752A18B05454A22A684FCA967C52E1,sources/broad_screen/batch_015_corrections_v1/RG5CAB3BEAC8A380BD.html,0CBBFDC08D62D49347828D653E7A7A9D0D55E1B50C794ADD9823C1F5B182EE89,9160,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0184,RG6701A4112FBFD660,CWB9578352DB83C08EAC0E,RQ2,RQ1;RQ5;RQ6;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,53732A5C8547047BBB08762A15180893BC457678AA8896DAA5ADE3EDE236C761,sources/broad_screen_primary/batch_019/RG6701A4112FBFD660.pdf,D08489CEA16D7A9EBA28A4C6A20B56B810B5ECD41B0A7D3A76A90880E2015A79,1212894,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0185,RG72338E7C2E341DD9,CW3EA774936B9299FA6C5C,RQ4,RQ1;RQ6;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,54EA2D4CF71FC5EB42AB9231036A8D46E3D2B6A468B0B7351B8986967D212212,sources/broad_screen_primary/batch_023/RG72338E7C2E341DD9.pdf,E0723DE9A0340A0EBFAA4E22E327FE2AF31B175DD4D5EF8C997B4A4CF16E7010,447584,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0186,RGC1E44488AAA2CD68,CWA13763A1E549FA7DE6FC,RQ8,NOT_APPLICABLE_WITH_REASON:no secondary RQ,D3_INFERENCE_CONTROL,TARGET_METRIC,MIXED,GLOBAL_FILL,561E424449D61C7FAE54891A9EA3FBCC32429A0812DF64BF4295D980BF1889AA,sources/broad_screen_primary/batch_015/RGC1E44488AAA2CD68.pdf,FE5FF9008A1C72D339BF5D38BF45F2906C7FBCCEE2EED9EDB455BE27E4E59C5C,2294965,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0187,RGBCC9AA81D9118392,CW0CF5A2EA3AF45872A7A7,RQ8,RQ3;RQ5,D4_TRANSFER_ANALOG,TRANSFER_COMPONENT,MIXED,GLOBAL_FILL,56627A70A051048A88D8A939D1D9027D1547500298CAA04CC49AC28D295C8D69,sources/broad_screen/batch_002_corrections_v3/RGBCC9AA81D9118392.pdf,4EBA861FB75E6FDA4D6A3A98FC5E3DF6D1F2D89B1833FCEA30DDB1FC4C0B7031,4089106,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0188,RG1B00A6361F1E36CF,CW05DAC76AD7AF4AACA48C,RQ4,RQ1;RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,571BDF3874CF9EBFE1C19C21EE701FAD2D2B054769B1DF7C86B2F275D06512DA,sources/broad_screen/batch_001/RG1B00A6361F1E36CF.pdf,BFED18ECC26F3C02A51075ABE372BCDE2E556154ABDBDFACF63FD7ABD57615F0,1270206,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0189,RG36B21FEDF2B54743,CWBBA912FD06660C54DF44,RQ8,NOT_APPLICABLE_WITH_REASON:no secondary RQ,D3_INFERENCE_CONTROL,TARGET_METRIC,MIXED,GLOBAL_FILL,5867370C3309AE049880DFC157267D7ECF1C06B0DE9828C590D462935C46259E,sources/broad_screen/batch_008/RG36B21FEDF2B54743.pdf,6FB2E5588DDAF4358FE6EC6CBB2B9E94D804A5A36A0496D7F5915E4F86A25FCF,336939,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0190,RG6441DB3325F2660C,CWA32DA7FFEFC143771A10,RQ8,NOT_APPLICABLE_WITH_REASON:no secondary RQ,D3_INFERENCE_CONTROL,TARGET_METRIC,MIXED,GLOBAL_FILL,589EF4729EE0B75CB4873AAB7099C10AC3307A5151060FACD99B8110E6569E26,sources/broad_screen_primary/batch_018/RG6441DB3325F2660C.html,09CB41F6495A671A4C1022F9BC9034CE188212D8A4DB9AB0FBD3493873110802,373517,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0191,RG43406DE359275D23,CW5BA6E7FEE26650EF1378,RQ2,RQ3;RQ7,D4_TRANSFER_ANALOG,TRANSFER_COMPONENT,MIXED,GLOBAL_FILL,58ACF423605F84811B17E6A1E956FECB13F38C77F22B226F4EA1DFDFCDEECA91,sources/broad_screen_primary/batch_022/RG43406DE359275D23.pdf,9A15FFA7219C0F76999B15B832D1E4115F88832F1DE1ECEC10FFB28E64C536CC,1961199,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0192,RG1A1D4588C6520D5C,CW8939FBD49E6B4E72E7CA,RQ4,RQ5,D4_TRANSFER_ANALOG,TRANSFER_COMPONENT,MIXED,GLOBAL_FILL,58DD914F53FEE87CDFA90B32DB6A8E7A1D0416D8C1D8494F88267734208A320D,sources/broad_screen/batch_009/RG1A1D4588C6520D5C.pdf,C6C756B42DF527D2B3DF4E24B93EDE06733930D86A33788BBC696A21A009F1D5,878959,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0193,RG861D401A7B11E2D1,CWF95DCC6B9BE8235BC3CF,RQ3,RQ5;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,58FD3C7BFF2110994E2042BF7A49F020D55DA942D16775C71B0EFC267DDE0EA5,sources/broad_screen/batch_005_corrections_v1/RG861D401A7B11E2D1.pdf,92440AE2967B02D1E3C65258503C00913CDCB00AD06A4EF708FFC97AE2B4A746,1211396,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0194,RGD6744A33C84AA47F,CW2E9EA87882D74BF36AF5,RQ7,RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,5976B900E79474148D4CFF0DAEDDFBFB7980A956A1BEA98633B7A1C89D88BC3C,sources/broad_screen/batch_006/RGD6744A33C84AA47F.pdf,C232B0D436CA3C02FA62A64CBCBDDB699197C04140BBDE7BE51DDB1B6D612DA2,3624177,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0195,RG8B75A3615EBE7E16,CW832E3A1E63B794450905,RQ2,RQ1;RQ4;RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,5980FCF7CA67B5FDDFBA18A3B373B67EE94F14A571580CD215C8F384B6A47D5B,sources/broad_screen_primary/batch_012/RG8B75A3615EBE7E16.pdf,AF71AA13F24ACABB711E4FCD905BA9EA7543804293CE2EC8ED3D6FBE2E096C3E,821166,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0196,RGAD81DA55921F8FC7,CW81CD4231D0DE2E15076D,RQ2,RQ1;RQ4;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,5AE3273D35C161A02AF102929B189B540625C7439F9AD8411580BCB99E67C994,sources/broad_screen_primary/batch_021/RGAD81DA55921F8FC7.pdf,8C806032ABFBAC331A43ED9A54DAC4ED86199B048932B9022645A0820C2484B2,1696519,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0197,RG254E81CD85A50D22,CW1ECA2D0D8F67549BD4E1,RQ7,RQ1;RQ2;RQ4;RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,MANDATORY_ANCHOR,5B219EB109B58178EB7C43A3244626AB8D38CC0739FEB7510AE548B58F3D69BA,sources/broad_screen/batch_003/RG254E81CD85A50D22.pdf,842B7D259D98E6C900D87F730D08B689F347DF70D764BF72E4A503DACA213058,2241745,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0198,RG5E359FEAABA234FA,CWFCDD65CD0293026BF95C,RQ3,RQ5;RQ7,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,GLOBAL_FILL,5BE78FB0BEDF52891A9740A4C671312C7F3D24349EF184C8D94A18611ACEEC6C,sources/broad_screen/batch_011/RG5E359FEAABA234FA.pdf,C6AD98659F5DF58B106FA391ED9E0ABE57448627AF80131A353E193860EEC625,4896609,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0199,RG1326F2451F427698,CW51AD6489B16FE40E7B70,RQ2,RQ1;RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,5BEAAAE32B6CFED4DE6D28FC0D2B16CBAF82CFA66DBC9B07977180085E60EAFE,sources/broad_screen/batch_012_corrections_v1/RG1326F2451F427698.html,562A086154CC7051DE0FA7ACF77CA06F9E9D767E9D7769506466A498D375D152,9983,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0200,RGFDF366471074E7BB,CW4C77EBF77047F31CF885,RQ3,RQ1;RQ5;RQ6;RQ7,D1_DIRECT_UTILITY,STRICT_CONTROL_NEGATIVE,REFUTED,MANDATORY_ANCHOR,5BEE2F73A17376FF35E40CE3FA672F902450419F21858895253E6E604FC5477C,sources/broad_screen_primary/batch_021/RGFDF366471074E7BB.pdf,F7955FFA0B04538EDFBCE92B4DAC4AC5154ACA3A4789D723FF7D2AB5B64ACA9E,544150,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0201,RG2CA2FFEF1FA616ED,CWEBF328326A30B10BE0E2,RQ6,RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,5BF3BC594CCFC7F76B4A60C8262738E6AFD51C52D45748836B6F11DE7E7FE0F6,sources/broad_screen/batch_007_corrections_v1/RG2CA2FFEF1FA616ED.html,755A7621380BA4E7C13AB002DC4C751DCCBD52E4127F70DA447E4940FDDA8E2C,7573,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0202,RGF6E07840BF414D62,CWE3961CD1346459C4168F,RQ2,RQ6;RQ7,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,GLOBAL_FILL,5C442F477E630D8A0EAE660C1562774619D879AF7DF653DE40E86862B4946FAD,sources/broad_screen_primary/batch_023/RGF6E07840BF414D62.html,40369039ED4C253DA63F49E4000C684CECE8B665CFF3F27FB386AA9D8DE2FF63,16523,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0203,RGD483F49039D8F1AF,CWFC8CB2A2F3F03A90CAD7,RQ8,RQ4,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,RQ_MINIMUM,5D874614CA0901AC2BAE58C94B50F1540B08F40CB8B7E3FFC90F17F5F275C33B,sources/broad_screen_primary/batch_015/RGD483F49039D8F1AF.pdf,88056C20B008760CFB3A96A6011F87772FBE8963CA02400506A5970D72A9A432,683009,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0204,RGDFFB17E0E6BB85BC,CW96ACD7204EBB59646E35,RQ8,RQ1;RQ6,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,RQ_MINIMUM,5D8EDEE0D33B5B875AF20B2AAE48B300EF334321E30461C98E00A4F091B00460,sources/broad_screen/batch_003/RGDFFB17E0E6BB85BC.html,F83C722B325797164858AFF3DFC21616D8365EC23D29A33E342D77FCFF495A54,622322,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0205,RGA9766A480B677D25,CWD23DC49A89CECC146B85,RQ6,RQ1;RQ2;RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,5E890B94C923AFDF3F7C7A9BE99BB8D8D686613A9FC9E01D37A968C5FF765D81,sources/broad_screen_primary/batch_012/RGA9766A480B677D25.pdf,ECA725659A77A3F0DF0EAC951A67529CC6264F786AB1571AFD6C03FF4320B2D0,5553270,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0206,RG870C4700F1ABF444,CW320AF708426DA0B05E16,RQ4,RQ1;RQ2;RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,5EBFEBED8C88CCDD2A301A53B754B783D5A9D899A211BCAE7F4F197C36CFF1CC,sources/broad_screen_primary/batch_023/RG870C4700F1ABF444.pdf,7933629028DFDC08BDE9E3C23A16871DF839C8D06B5F814E7348856521375143,1761847,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0207,RG34C6CC05281DE49C,CW0A343E50A487DC7926DA,RQ7,RQ5;RQ6,D4_TRANSFER_ANALOG,TRANSFER_COMPONENT,MIXED,GLOBAL_FILL,5F38565FE203CF939D4295299A0FA1180F12B0B996540710E4031D9A05C41411,sources/broad_screen/batch_011/RG34C6CC05281DE49C.pdf,B572A031E13EB12E7EA5F606E758739457CD422F2D6B6EF414C2DF549A97D2F6,1024976,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0208,RG2855429B4B6928E6,CW3C56597046F206267463,RQ4,RQ1;RQ2;RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,5F7F22EBF0F5B92B5E8EB34D3B0CE890634A6DE542D52E2C90FA33A04A988CB3,sources/broad_screen_primary/batch_016/RG2855429B4B6928E6.pdf,12CF9F43299ED4E9030B37C1DA7D10346E211AECB7629DB7C9033E665636CF51,729319,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0209,RG6F00B1CBA5BDDEFC,CW70EE62ADEDC9E0C7537C,RQ4,RQ2;RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,60F01F39665A686D5C40DED11CB92D9544FD5C6BBD2E2B11388AC5E8E6CC2390,sources/broad_screen/batch_017_corrections_v1/RG6F00B1CBA5BDDEFC.pdf,B1FF6C8AAABE29278E4643176854AD121EF2864B24C832250F541C9968FAA7F2,1519202,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0210,RGB10567A5D3618BF9,CWC9B3F4268CBC3EEA9D8C,RQ6,RQ1;RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,6109C933A11109961E41CEDBC13C840BFD9597E93DE64D3ABABF125B8187DF4B,sources/broad_screen/batch_009_corrections_v1/RGB10567A5D3618BF9.html,CE3FA7EE13C96DD136876FE537872CE9CCBB6A5DAD12269688703026E25F3992,14602,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0211,RG34FD4FF0469C9A99,CWB23AB0E6EBFC952D9961,RQ3,RQ7,D4_TRANSFER_ANALOG,TRANSFER_COMPONENT,MIXED,GLOBAL_FILL,6121D00E8F3C2C5B942AB8AC53F0636A54D086F8B74E9DBDA345B9EFC715F916,sources/broad_screen_primary/batch_016/RG34FD4FF0469C9A99.pdf,E38F2E2C7227CDE83AC230B3D4F63FB162FA8F4860F66A4ED8601268E3612F3A,1958461,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0212,RG124AE52E7CF3D6B2,CW07E837464CFD6AB1AA3B,RQ3,RQ2;RQ5;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,61E1C361DF7D0AC310552E4A0AE39EF05B3E7DE2D5B327617605EBC0222D224A,sources/broad_screen_primary/batch_014/RG124AE52E7CF3D6B2.pdf,644A5100485E3B383C37633805660B8554BFCE41CC8B87D4C2D457226D62C4FE,1071122,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0213,RG715DDF8EBDD2C6DC,CW71478A41AF39AA374310,RQ3,RQ2;RQ5;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,620A732169F590B458FA5CA9A8716F32755B23D37DE504D895FA826A9EF14D82,sources/broad_screen/batch_016_corrections_v1/RG715DDF8EBDD2C6DC.html,A048DF969CD07AA50F13723A0D25E5A936963B6B85DF302CFCA5E3F5DD7BEE72,8114,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0214,RGFB5E83D2FC9638A7,CW13AE7BA0E4DC27D9DC45,RQ3,RQ1;RQ2;RQ5;RQ6;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,62719C5C1D4821F0B4D14C50CB65A87EF283032AB57BB4F73867FC8F0F917009,sources/broad_screen_primary/batch_020/RGFB5E83D2FC9638A7.pdf,617FF7A6C0D9DE31C19FAB0B0F94C773969FA4F20E116B00B175527779700AEA,1236196,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0215,RG2C01298638C4378F,CWB2511F167177F34F400A,RQ5,RQ2,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,62CCC535DB87126B805BECC7F1D40211913545A7AA32854D0319598278A83CD7,sources/broad_screen/batch_014_corrections_v1/RG2C01298638C4378F.html,D5DDCCA3F1882FADE2A8185606EB84BA278EAF748FD089E0C2C73BA2DA22A847,6496,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0216,RGBE5116B0A8208DBC,CWB0DC86CAE3DD9B433960,RQ1,RQ5;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,6376B5206BBCFC99AFA08C7AB4CB8E2EC00D44B06D5E9917AEAE7249696C06B1,sources/broad_screen/batch_008/RGBE5116B0A8208DBC.pdf,14DD9F52CB612BF0D9894A7A8FA2E656C2C639728A799F9EFC964BD11E5D71C9,919382,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0217,RG17B27BB98EFDEEA6,CWEDEAC71899EFA8C7F98B,RQ6,RQ4,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,GLOBAL_FILL,63D418D18662D38959B15FF9D59FFFA320795E3562AADDD865CA8A558FAF8E46,sources/broad_screen/batch_004_corrections_v1/RG17B27BB98EFDEEA6.html,ADCB032D9CF32EAD8F8C5720903E594A4CA3C975C6BA40062A33F74F58D555C3,4763,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0218,RG23DF024E49773E64,CW8A5F6E2BA4431C0EF008,RQ3,RQ1;RQ6;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,64244D82EF2144E2F5F6A6F06782568688293D2ADB0FC9BE6AAD3A3CA6EC185B,sources/broad_screen_primary/batch_014/RG23DF024E49773E64.pdf,52CCD00DB9526D921553DA6510F6F01B0F37CA6CC741B8A9918624C667EC2A10,3051316,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0219,RG56615FA7D8FA8F4B,CWD750474218E028D2E0BB,RQ3,RQ1;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,642BA2321CDC7C640694B453AD4D1A1D5761F3F755CF6A339C5A61BB20FA391B,sources/broad_screen/batch_008_corrections_v1/RG56615FA7D8FA8F4B.html,EFA868D416817D5B0C52F1BAE777FA7F601BEC05C3292DE75F6E7E12618F5C9F,6275,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0220,RGC7715BBA324EEE2E,CW61792F0F0872871C60DA,RQ7,RQ3;RQ4,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,GLOBAL_FILL,645A98B52416D7EB55865123DF05F3FCE17D04056F0D94DE4A3378D40DBF8F6B,sources/broad_screen_primary/batch_019/RGC7715BBA324EEE2E.html,085CADCDE5AAA5344A3E4C0F5E029702D358A62798EA6D79359171A0431BA400,42729,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0221,RG3CF5945C92AC9742,CWA2BA5D4079785F9700C9,RQ8,NOT_APPLICABLE_WITH_REASON:no secondary RQ,D3_INFERENCE_CONTROL,TARGET_METRIC,MIXED,GLOBAL_FILL,64728ACE516674B7AE9C7348AEDD08EF4C042B3B40B62DD02047284FC0478421,sources/broad_screen/batch_018_corrections_v1/RG3CF5945C92AC9742.pdf,1760D79C1FD9085E486940F6B8F869040A13FF78FAFF6EDCF2C502E39309446B,1717706,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0222,RG69487C6904202BEF,CW51D2ADA22B2A4993E669,RQ4,RQ1;RQ5;RQ6;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,6502FAF54EC23470EFAA5DC29A4E512FF7B93695A2A6F38969033BFD19D03DCF,sources/broad_screen/batch_021_corrections_v1/RG69487C6904202BEF.html,A372E56337D289E83F6A3FB705F29C02A81EA63D2DB4710D79D8097C99DF5389,13166,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0223,RG3400A46DCFDF8015,CWA5A6D9D47197F81F77EC,RQ3,RQ6;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,65902877E15965516DD381D5F62564AFAD38B026026DCEC4E531FA6511F2A61F,sources/broad_screen/batch_010/RG3400A46DCFDF8015.pdf,C69BF7D3D96D2759715F4741806027740EA395DB7464365724D1DEDDD6164798,721031,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0224,RGB6D371B9EDD8E67A,CW0EB85C2570A442F0DDDC,RQ8,RQ1;RQ5;RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,65A19B36E499AF751F2095190776A08DD430FA033F114B47FF2B7FE388DBD897,sources/broad_screen/batch_002/RGB6D371B9EDD8E67A.pdf,8304CD21440159309636421640754C5CF77C239734B9CF2495AE2758CC2C0519,3326875,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0225,RG55BEB192738D5B1F,CW5B6CFD2BDD85D2F69D88,RQ1,RQ4;RQ6,D4_TRANSFER_ANALOG,TRANSFER_COMPONENT,MIXED,GLOBAL_FILL,65A7952B106B7997FEF2795FDFFD4FC39192962ACC19BD067D9C5191ED856058,sources/broad_screen/batch_009_corrections_v1/RG55BEB192738D5B1F.html,1FD37BD6E4897B70268A6F009E02628102B4CD378A4C8B686950AE51A178FDF3,5242,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0226,RG01DD1491E9D9A923,CWFF50A03E32DACC52550C,RQ6,RQ1;RQ2;RQ7,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,GLOBAL_FILL,661644B36B59FB00F3D3943ED9B098828F2AEBF219F7C186E57199084BAC76F8,sources/broad_screen_primary/batch_022/RG01DD1491E9D9A923.pdf,808BE4A127D1B6FC8414D44804866113F3482BFB711B84CAE312F17E540A9286,1566192,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0227,RGF2E1BDE120A9ACA9,CW9B2AEDFB91AB2330B27D,RQ6,RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,6637C464E9CB48DFA7F6F2612374403010A0A97EE5425A494D9DFE93A67FBB80,sources/broad_screen/batch_007/RGF2E1BDE120A9ACA9.html,93B542ED8AC7FA636426A552E87B8DCE07F20010ACCDA6DAFE6C526C6DEA1054,41840,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0228,RG8F87939AC7676453,CWC471065CD84966F8CD0B,RQ8,RQ1;RQ5,D4_TRANSFER_ANALOG,TRANSFER_COMPONENT,MIXED,GLOBAL_FILL,66629AC8C61D6DD08E5E2216CF6A1C62F7AD3A006CDB05968AB769965288D12F,sources/broad_screen/batch_002_corrections_v1/RG8F87939AC7676453.pdf,916129A118817A0FAC49F84BD4E40A197C57D1F18C4F042F310DDECF79C77436,1808025,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0229,RG15F255E1789E8F42,CWD7C36A2D2643C7DC03C2,RQ1,RQ4;RQ5;RQ6,D4_TRANSFER_ANALOG,TRANSFER_COMPONENT,MIXED,GLOBAL_FILL,66CD77C852B1EEB64B458A226A9545341CD54AC9E05F36A33C2943A8811BECD0,sources/broad_screen/batch_001/RG15F255E1789E8F42.pdf,4B002853B370D021903155B20BC7B9FA5D7F34987B6C5C23395378933DAE8A3B,3555841,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0230,RG58273450C7E07FB2,CW15F14534F94F6674F9AB,RQ7,RQ3,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,MANDATORY_ANCHOR,66D38AB68B757A0308630351E0A37D7D8E2254F46B88A56B7CE0B5E2E374945D,sources/broad_screen_primary/batch_014/RG58273450C7E07FB2.html,F6E288E060A9351BD08C924BE16B739EED25CFD2D110E782357E73E0F8A48BAC,15850,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0231,RGC4D3505277C91A36,CWD7EE8BC0E6D82AFF3938,RQ4,RQ1,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,675D3528CAE677856B29BFC43BC5250CDC4CAC9E207826428A0C5F3759FEC4D8,sources/broad_screen/batch_011/RGC4D3505277C91A36.pdf,42C292218BE97252C7F4748B9E6B9D537FBC370DF21E1070E5C0065C5FCBEF3A,1534645,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0232,RGEF4F8968E69A57DD,CW9A8AB722D18969BDCEA1,RQ7,RQ2;RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,67D7067A882A4BBCDCAE452BE1214D21B5DAB16A73AE914E7895869EBE1EBCDB,sources/broad_screen/batch_015_corrections_v1/RGEF4F8968E69A57DD.html,0524E050FB8BC204F0BDFAC742C4AC49382CFB248A109CA4A1149854D41179DE,4568,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0233,RGE87B730534405D25,CW00C7E43476911A530EF6,RQ6,RQ1;RQ2,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,68321256AB408C360321D321D308C049ABB95EA5E11F3AAEA239D14DDF54F536,sources/broad_screen/batch_015_corrections_v1/RGE87B730534405D25.html,FF594A2FCB035A3D9256B5DDF8F07F1512704C5BEF664B70F15AB4C4CC9587A9,6259,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0234,RG69457C334A828050,CW8665C24D5E0A8E499D95,RQ4,RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,6841F1919B3DD642F092AC7260476A5D1240CF56C2873039E47451F43E6D1314,sources/broad_screen/batch_005/RG69457C334A828050.pdf,630E8A8E03C6EABCE2A383D47DCBC88DDD4CFFCDD786BAADABC6606FF3F0CFC6,508958,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
